id,host_yrs_experience,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,bed_type,charge_cleaning_fee,guests_included,charge_extra_people,availability_60,number_of_reviews,review_recency,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,review_scores_rating,target_recommendation_numeric,target_recommendation
14500352,3.5,within an hour,100%,f,1,t,2,1,1,1,Real Bed,f,1,t,0,18,2.86,10,10,10,10,10,10,f,strict,2.43,98,1,good
3031396,5.8,within an hour,100%,t,3,t,2,1,1,1,Real Bed,t,2,f,57,83,2.85,10,10,10,10,10,10,t,strict,3.07,98,1,good
15743712,6.4,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,46,26,2.84,10,10,10,10,10,10,t,flexible,4.19,98,1,good
10106305,4.6,within an hour,100%,t,1,f,2,1,1,1,Real Bed,t,1,t,31,48,2.83,10,10,10,10,10,10,f,strict,3.05,98,1,good
16000990,3.3,within an hour,100%,t,6,t,2,1,1,1,Real Bed,t,2,t,22,11,2.82,10,10,10,10,10,10,t,flexible,2.43,98,1,good
10230866,7.2,within an hour,100%,f,1,f,1,1,1,1,Real Bed,t,1,f,57,24,2.91,10,9,10,10,10,10,f,flexible,1.77,98,1,good
8389447,9.0,within an hour,100%,t,3,t,2,1,1,1,Real Bed,t,1,t,43,49,2.82,10,10,10,10,10,10,f,moderate,2.63,98,1,good
67089,9.5,within a few hours,94%,f,2,t,3,1,1,1,Real Bed,t,1,f,22,263,2.85,10,10,10,10,10,10,f,strict,3.41,98,1,good
14936440,4.7,within an hour,100%,t,2,t,5,2,3,3,Real Bed,t,4,t,38,9,2.81,10,10,10,10,10,10,t,strict,1.29,98,1,good
15037215,4.7,within an hour,100%,t,2,t,4,1,1,2,Real Bed,t,1,t,40,10,2.81,10,10,10,10,10,10,t,strict,1.45,98,1,good
6248838,8.8,within a few hours,100%,t,3,t,6,1.5,2,2,Real Bed,t,4,t,0,16,2.99,10,9,10,10,10,10,f,strict,0.69,98,1,good
12973493,3.8,within an hour,100%,t,1,t,7,2,3,3,Real Bed,t,4,t,54,20,2.83,10,10,10,10,10,10,t,strict,1.83,98,1,good
8917142,5.7,within a few hours,100%,t,2,t,2,1,1,1,Real Bed,f,1,f,4,10,2.81,10,10,10,10,10,9,f,moderate,0.84,98,1,good
10203622,5.3,within an hour,100%,t,1,t,2,1,0,1,Pull-out Sofa,t,2,t,31,11,2.94,10,10,10,10,9,10,f,moderate,0.72,98,1,good
13046643,3.8,within an hour,100%,t,1,t,3,1,2,2,Real Bed,t,4,t,37,25,2.87,10,10,10,10,9,10,t,moderate,2.27,98,1,good
17237754,3.0,within an hour,100%,t,1,t,2,1,1,1,Real Bed,f,1,t,10,22,2.81,10,10,10,10,9,9,t,flexible,9.57,98,1,good
17794278,3.5,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,t,41,9,2.81,10,10,10,10,10,10,f,flexible,8.44,98,1,good
2093182,6.5,within a day,100%,t,2,t,2,1,1,1,Real Bed,t,1,t,9,58,2.87,10,10,10,10,10,9,f,strict,1.53,98,1,good
6108704,4.8,within a few hours,83%,f,2,t,5,1,2,2,Real Bed,t,1,f,47,51,2.91,10,10,10,10,10,10,f,flexible,2.09,98,1,good
13532946,4.5,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,20,59,2.81,10,10,10,10,10,10,t,moderate,5.65,98,1,good
17152405,4.1,within an hour,98%,f,4,t,2,1,1,1,Real Bed,t,1,f,26,11,2.82,10,10,10,10,9,10,f,strict,4.52,98,1,good
730842,7.1,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,31,27,2.90,10,9,10,10,10,10,f,strict,0.51,98,1,good
13399337,4.8,within an hour,100%,t,2,t,4,1,1,3,Real Bed,t,1,f,7,83,2.81,10,10,10,10,10,10,t,strict,7.55,98,1,good
10908309,4.1,within an hour,100%,t,1,f,4,1,1,2,Real Bed,t,4,t,16,38,2.87,10,10,10,10,10,10,t,strict,4.65,98,1,good
5661892,5.0,within an hour,100%,f,19,t,6,2,2,5,Real Bed,t,3,f,36,169,2.87,10,10,10,10,10,10,t,strict,6.76,98,1,good
13282756,7.0,within an hour,100%,t,1,t,3,1,1,2,Real Bed,t,2,t,35,13,2.91,10,10,10,10,10,10,f,moderate,1.21,98,1,good
11593418,7.7,within an hour,100%,t,5,t,4,1.5,1,1,Real Bed,t,1,t,26,43,2.81,10,10,10,10,10,10,f,strict,3.04,98,1,good
17386008,5.3,within an hour,100%,t,5,t,2,1,0,1,Real Bed,t,1,f,20,9,2.81,10,10,10,10,9,10,f,strict,5.63,98,1,good
15287342,3.5,within an hour,100%,t,1,t,5,1,2,2,Real Bed,t,4,t,12,29,2.82,10,10,10,10,10,10,f,strict,4.29,98,1,good
13100921,8.4,within an hour,100%,t,2,t,4,1,0,1,Real Bed,t,2,t,21,52,2.85,10,10,10,10,10,10,t,strict,4.6,98,1,good
11571391,4.5,within an hour,89%,t,1,t,2,1,1,1,Real Bed,t,1,t,33,16,2.92,10,10,10,10,9,10,t,strict,1.17,98,1,good
15582871,3.8,within an hour,100%,t,2,f,8,2,2,4,Real Bed,t,7,f,24,32,2.84,10,10,10,10,10,10,t,strict,5.71,98,1,good
1377450,7.5,within an hour,99%,t,11,t,4,1,1,1,Real Bed,t,2,t,60,33,4.84,10,10,10,9,10,10,f,strict,0.72,98,1,good
9827107,4.9,within an hour,100%,f,1,t,4,1,1,2,Real Bed,t,1,f,0,13,2.93,10,10,10,10,10,10,f,strict,0.81,98,1,good
15857492,4.2,within an hour,100%,t,1,t,3,1,0,2,Real Bed,t,1,f,27,27,2.88,10,10,10,10,10,10,t,strict,5.4,98,1,good
16690432,3.6,within an hour,100%,f,20,t,5,1,2,3,Real Bed,t,4,t,34,12,2.81,10,10,10,10,10,10,f,moderate,3.27,98,1,good
14474555,5.6,within an hour,100%,f,30,t,6,2,2,5,Real Bed,t,1,f,31,11,3.41,10,10,10,10,10,10,t,strict,1.24,98,1,good
17545111,5.7,within an hour,100%,t,1,t,3,2,1,1,Real Bed,f,2,t,35,21,2.81,10,9,10,10,10,10,t,strict,11.05,98,1,good
9814378,4.2,within an hour,100%,f,10,t,4,1,1,2,Real Bed,t,1,f,0,43,3.33,10,10,10,10,10,10,f,strict,2.6,98,1,good
15512170,5.2,within an hour,100%,t,6,t,6,1,3,3,Real Bed,t,2,t,26,50,2.82,10,10,10,10,9,10,t,moderate,7.77,98,1,good
9219752,4.5,within an hour,100%,t,9,f,8,1,2,3,Real Bed,t,2,t,59,16,2.84,10,10,10,10,9,9,f,strict,0.98,98,1,good
15255250,3.4,within a few hours,90%,t,1,f,4,1,1,2,Real Bed,t,2,f,0,20,2.82,10,10,9,10,10,10,t,strict,2.84,98,1,good
16491326,9.7,within a few hours,100%,f,2,t,2,1,1,1,Real Bed,t,1,t,0,10,3.08,10,9,10,10,10,10,f,flexible,2.31,98,1,good
1352131,6.9,within an hour,100%,t,1,t,2,1,1,1,Real Bed,f,1,f,15,382,2.81,10,10,10,10,9,10,f,strict,8.23,98,1,good
17014159,4.7,within an hour,100%,t,3,t,6,2,2,3,Real Bed,t,1,f,33,12,2.81,10,10,10,10,10,9,t,strict,4.44,98,1,good
2202908,7.7,within an hour,100%,t,5,t,4,1,1,1,Real Bed,t,1,t,33,103,2.81,10,10,10,10,10,10,t,strict,2.61,98,1,good
10255756,4.4,within an hour,100%,f,2,f,5,1,2,3,Real Bed,t,2,t,59,15,3.52,10,10,10,10,10,10,f,moderate,0.92,98,1,good
15888493,5.2,within an hour,100%,t,6,t,4,1,1,1,Real Bed,t,2,t,34,36,2.82,10,10,10,10,10,10,t,moderate,6.28,98,1,good
9157441,4.9,within an hour,91%,f,25,f,6,2,2,2,Real Bed,t,4,t,45,8,2.85,10,10,9,10,10,10,f,moderate,0.44,98,1,good
5661339,9.1,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,t,0,8,4.57,9,9,10,10,7,10,f,strict,0.31,98,1,good
1135010,8.3,within an hour,100%,f,1,t,3,1,1,1,Real Bed,t,3,t,9,34,2.97,10,10,10,10,9,10,f,moderate,0.71,98,1,good
6244013,5.7,within an hour,100%,t,6,t,3,1,1,3,Real Bed,t,2,t,28,120,3.42,10,10,10,10,10,10,f,strict,5.22,98,1,good
4867887,5.2,within a day,92%,f,1,t,6,2,2,4,Real Bed,t,4,t,9,10,2.83,10,9,10,10,10,10,f,strict,1.69,98,1,good
14238251,4.9,within an hour,100%,f,1,t,5,1,0,2,Real Bed,t,1,f,20,20,2.81,10,9,10,10,10,10,f,moderate,2.25,98,1,good
7750991,4.5,within a few hours,100%,t,1,t,4,1,0,2,Real Bed,t,2,t,13,104,2.82,10,10,10,10,9,10,f,strict,4.97,98,1,good
9461231,7.8,within a few hours,100%,t,3,t,8,1,3,5,Real Bed,t,6,t,40,19,3.36,9,10,10,10,9,10,f,strict,1.16,98,1,good
16781160,6.3,within an hour,100%,t,1,t,3,1,1,1,Real Bed,t,1,f,9,21,2.84,10,10,10,10,10,10,f,moderate,5.94,98,1,good
14656113,5.0,within an hour,95%,f,3,t,10,1,1,5,Real Bed,t,4,t,18,33,2.84,10,10,10,10,10,10,f,moderate,4.13,98,1,good
13448456,6.7,within an hour,100%,f,2,t,2,1,1,1,Real Bed,t,1,t,17,29,2.82,10,10,10,10,10,10,t,strict,2.91,98,1,good
9449220,6.0,within an hour,100%,t,12,t,6,2,2,6,Real Bed,t,4,t,34,88,2.85,10,10,10,10,10,10,t,strict,4.95,98,1,good
16637180,6.2,within an hour,100%,t,3,f,2,1,1,1,Real Bed,f,1,f,33,10,2.81,10,10,10,10,10,10,f,flexible,2.94,98,1,good
7389503,4.6,within a few hours,100%,t,1,t,2,1,0,1,Real Bed,t,2,t,1,24,2.89,10,10,10,10,9,10,f,strict,1.19,98,1,good
13379508,8.3,within a day,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,21,17,2.82,10,10,10,10,10,10,f,moderate,1.64,98,1,good
1281248,8.0,within an hour,100%,t,1,t,5,1,1,2,Futon,t,1,t,55,34,2.82,10,10,10,10,10,10,f,flexible,0.74,98,1,good
17304455,5.5,within an hour,100%,f,2,f,3,1,1,1,Real Bed,t,2,t,0,9,2.81,10,10,10,10,10,10,t,strict,3.65,98,1,good
9045502,7.2,within an hour,100%,t,1,t,2,1,0,1,Real Bed,t,1,t,51,39,2.91,10,10,10,10,10,10,f,moderate,2.12,98,1,good
7734433,8.5,within a day,60%,f,2,f,1,1,0,1,Real Bed,t,1,f,34,9,2.87,10,9,10,10,9,10,f,moderate,0.45,98,1,good
17621751,4.0,within an hour,100%,f,12,t,2,1,1,1,Real Bed,t,2,t,1,9,2.82,10,10,10,10,10,10,t,strict,5.63,98,1,good
17577585,3.0,within an hour,100%,f,1,t,4,1,0,1,Real Bed,t,2,t,21,13,2.81,10,10,10,10,10,10,t,flexible,8.3,98,1,good
441901,7.8,within a day,90%,f,2,t,4,1,2,2,Real Bed,t,2,f,0,19,2.85,10,10,10,10,10,10,f,strict,0.33,98,1,good
10432724,4.1,within a few hours,100%,f,1,f,2,1,0,2,Futon,t,2,t,39,10,2.82,10,10,10,10,10,10,f,moderate,2.46,98,1,good
12367533,4.8,within an hour,100%,t,20,t,1,2,1,1,Real Bed,t,1,f,50,28,2.85,10,10,10,10,10,10,t,strict,2.26,98,1,good
16707975,7.8,within an hour,100%,f,10,t,4,1,1,2,Real Bed,t,3,t,40,10,2.85,10,10,9,10,10,10,t,strict,3.49,98,1,good
1356861,8.8,N/A,N/A,f,3,t,2,1,1,1,Real Bed,f,1,f,0,217,3.61,10,10,10,10,10,10,t,flexible,4.72,98,1,good
14854256,3.5,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,45,22,2.85,10,10,10,10,10,10,f,moderate,2.91,98,1,good
17525917,4.4,within an hour,100%,f,3,t,3,1,0,2,Real Bed,t,2,t,22,12,2.81,10,10,10,10,10,10,t,moderate,6.1,98,1,good
16692197,5.5,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,0,12,2.81,10,9,10,10,10,10,t,flexible,3.56,98,1,good
14400730,4.0,within a few hours,90%,f,1,f,2,2,1,1,Real Bed,t,1,f,46,25,2.85,10,10,9,10,10,10,f,moderate,3.39,98,1,good
4744781,5.2,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,29,13,2.82,10,10,10,10,10,10,f,strict,6.29,98,1,good
13454385,8.8,within an hour,100%,t,6,t,2,1,1,1,Real Bed,f,2,t,29,117,2.81,10,10,10,10,10,10,t,strict,10.83,98,1,good
2122866,6.8,within a few hours,100%,t,3,t,4,2,2,2,Real Bed,t,4,t,32,9,3.25,9,10,10,10,10,9,f,strict,0.27,98,1,good
1552093,6.8,within a few hours,100%,f,2,t,2,1,1,1,Real Bed,t,1,f,37,21,2.84,10,10,10,10,10,10,t,strict,2.33,98,1,good
15884507,3.8,within an hour,94%,f,2,t,2,1,1,1,Real Bed,t,1,f,50,8,2.86,10,10,10,10,10,10,f,strict,1.95,98,1,good
738427,7.4,within a few hours,100%,t,1,t,2,1,1,2,Real Bed,t,1,t,9,106,2.82,10,10,10,10,10,10,f,strict,1.94,98,1,good
11499878,4.5,within an hour,100%,t,24,t,8,3,3,5,Real Bed,t,5,t,25,65,2.83,10,10,10,10,10,10,t,strict,4.81,98,1,good
9080284,5.5,within an hour,100%,t,2,f,2,1,1,1,Real Bed,t,1,f,40,63,2.81,10,10,10,10,10,10,t,moderate,3.44,98,1,good
12604246,6.7,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,f,39,36,2.81,10,10,10,10,10,10,f,strict,3.02,98,1,good
14110392,4.1,within an hour,100%,t,2,t,2,1,0,2,Real Bed,t,1,f,14,47,2.81,10,10,10,10,9,9,t,strict,5.4,98,1,good
1894105,6.3,within an hour,100%,t,5,f,2,1,0,1,Real Bed,t,1,f,0,101,3.18,10,10,10,10,9,10,f,moderate,3.08,98,1,good
4082561,10.3,within an hour,100%,t,3,t,6,2,3,3,Real Bed,t,5,f,9,68,2.81,10,10,10,10,10,10,t,strict,4.06,98,1,good
281721,8.2,within a day,90%,f,1,t,2,1,1,1,Airbed,t,1,t,55,20,6.66,10,10,10,10,9,10,f,moderate,0.33,98,1,good
500656,7.7,within an hour,100%,f,3,f,2,1,1,1,Real Bed,f,1,t,42,26,2.81,10,10,10,10,9,10,f,strict,0.48,98,1,good
9194248,4.7,within an hour,100%,t,1,t,2,1,1,1,Real Bed,f,1,t,49,71,2.81,10,10,10,10,10,10,t,moderate,6.68,98,1,good
6199734,6.0,within a day,90%,t,1,t,2,1,1,1,Real Bed,t,2,t,47,47,2.84,10,10,10,10,10,10,f,moderate,1.96,98,1,good
9607093,4.2,within an hour,100%,t,1,f,2,1,1,1,Real Bed,t,2,t,15,36,2.81,10,10,10,10,10,10,f,moderate,5.81,98,1,good
9489830,6.6,within a few hours,100%,f,1,f,2,1,1,1,Airbed,t,1,t,59,13,2.87,10,9,10,10,10,9,f,moderate,0.74,98,1,good
16861760,3.1,within an hour,100%,t,1,f,5,1,0,3,Real Bed,t,3,t,10,23,2.82,10,10,10,10,10,10,t,moderate,6.83,98,1,good
9030128,4.3,within an hour,100%,t,2,t,8,2,3,4,Real Bed,t,1,f,9,115,2.80,10,10,10,10,10,10,t,strict,7.77,98,1,good
14935527,5.6,within an hour,100%,t,1,t,4,1,1,2,Real Bed,t,1,f,55,22,2.82,10,10,10,10,10,10,f,strict,3.22,98,1,good
640685,7.7,within an hour,100%,f,2,t,14,3.5,4,7,Real Bed,t,4,t,60,10,3.77,10,10,10,10,10,10,f,strict,0.43,98,1,good
6186572,4.8,within an hour,100%,t,1,t,6,2,2,2,Real Bed,t,4,f,16,42,2.85,9,10,10,10,10,10,f,strict,1.81,98,1,good
13208614,3.8,within a few hours,91%,t,4,f,2,1,0,1,Real Bed,t,2,t,21,20,2.85,10,10,10,10,10,10,f,strict,2.11,98,1,good
14885329,5.0,within an hour,100%,f,19,t,8,2,3,8,Real Bed,t,1,f,28,26,2.90,10,10,10,10,10,10,t,strict,3.22,98,1,good
1163992,6.8,within a few hours,100%,f,8,t,2,1,1,1,Real Bed,f,1,t,5,59,2.88,9,10,10,10,10,10,f,flexible,1.23,98,1,good
14238138,5.4,within an hour,100%,t,1,t,2,1,1,1,Real Bed,f,1,t,28,53,2.81,10,10,10,10,10,10,t,moderate,5.87,98,1,good
16873128,4.0,within an hour,100%,f,12,t,2,1,1,1,Real Bed,t,2,t,11,9,2.81,10,10,10,10,10,10,t,strict,2.65,98,1,good
7534355,5.0,within a few hours,90%,t,1,t,2,1,1,2,Real Bed,t,1,t,23,53,2.83,10,10,10,10,10,10,f,flexible,2.45,98,1,good
2768581,6.4,within a few hours,82%,f,3,t,2,1,1,1,Real Bed,t,2,t,49,34,2.87,10,10,10,10,10,10,f,moderate,1.08,98,1,good
8825927,6.5,within an hour,100%,t,1,f,2,1,1,1,Real Bed,t,1,t,43,63,2.86,10,10,10,10,10,10,t,moderate,3.46,98,1,good
15497624,3.4,within an hour,100%,f,1,f,4,1,0,1,Real Bed,t,3,t,16,17,2.81,10,10,10,10,10,10,t,strict,2.55,98,1,good
5959988,7.9,within an hour,100%,t,2,t,2,1,0,1,Real Bed,t,2,t,17,152,2.82,10,10,10,10,10,10,f,strict,6.42,98,1,good
13237503,7.5,within an hour,100%,t,8,t,4,1,0,2,Real Bed,t,1,t,54,57,2.82,10,10,10,10,10,10,t,strict,5.57,98,1,good
15847101,4.0,within an hour,100%,t,10,t,9,2,3,7,Real Bed,t,6,t,34,18,2.85,10,10,9,10,10,10,t,strict,3.09,98,1,good
1210239,6.7,within an hour,100%,t,2,t,2,1,1,1,Real Bed,t,1,f,19,148,2.82,10,10,10,10,10,10,t,moderate,4.21,98,1,good
17419508,4.0,within an hour,100%,f,2,t,5,1,0,2,Real Bed,t,2,t,26,8,2.81,10,9,10,10,10,10,t,moderate,4.53,98,1,good
13191609,3.7,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,40,59,2.85,10,10,10,10,10,10,t,moderate,5.28,98,1,good
3864340,8.5,within a few hours,100%,t,2,t,2,1,1,1,Real Bed,t,1,t,46,151,2.81,10,10,10,10,10,10,f,strict,4.63,98,1,good
11911675,5.4,within a day,100%,t,2,t,2,1,1,1,Real Bed,f,1,t,0,49,2.83,10,10,10,10,9,10,f,moderate,3.68,98,1,good
4243745,5.6,N/A,N/A,f,1,t,3,1,1,1,Real Bed,t,2,t,45,8,3.28,10,10,10,10,10,10,f,strict,0.42,98,1,good
12039532,3.9,within a few hours,100%,f,1,t,3,1,0,2,Real Bed,t,2,t,42,17,2.86,10,9,10,10,10,10,f,moderate,1.36,98,1,good
5747126,8.2,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,t,58,11,3.51,10,10,10,10,9,10,f,moderate,0.43,98,1,good
16567124,4.0,within an hour,100%,f,12,t,4,1,1,2,Real Bed,t,3,t,0,12,2.86,10,10,10,10,10,10,f,strict,2.95,98,1,good
15452191,3.4,within an hour,100%,t,9,t,5,1,2,2,Real Bed,t,2,t,46,23,2.81,10,10,10,10,10,9,f,moderate,3.94,98,1,good
435094,7.8,within a day,90%,f,2,t,2,2,1,1,Real Bed,t,1,f,60,20,4.01,10,10,10,10,10,9,f,strict,0.34,98,1,good
14283103,3.6,within a few hours,100%,t,1,f,6,1,0,3,Real Bed,t,5,f,28,26,2.85,10,10,10,10,10,10,f,strict,2.98,98,1,good
16033425,4.2,within an hour,100%,t,2,f,6,1,1,3,Real Bed,t,4,t,20,22,2.81,10,10,10,10,10,10,t,moderate,5.16,98,1,good
5480885,5.0,within an hour,91%,t,1,t,6,1,3,3,Real Bed,t,4,t,17,116,2.80,10,10,10,10,10,10,t,flexible,4.42,98,1,good
16162371,8.2,within an hour,100%,f,4,t,2,1,1,1,Real Bed,t,1,t,40,9,2.90,10,10,10,10,10,10,f,strict,2.41,98,1,good
13860092,3.6,within an hour,100%,t,3,f,4,1,0,2,Real Bed,f,1,t,60,8,2.84,10,9,9,10,10,10,t,strict,0.91,98,1,good
16481080,4.0,within an hour,100%,f,12,t,7,2,3,4,Real Bed,t,7,t,36,10,2.81,10,10,10,10,10,10,t,strict,2.36,98,1,good
494227,7.7,within an hour,100%,f,3,f,2,1,1,1,Real Bed,f,1,t,23,12,2.84,9,9,9,10,9,9,f,strict,0.21,98,1,good
16546932,3.4,within a few hours,95%,f,2,f,4,1,0,2,Real Bed,t,1,f,15,10,2.85,10,10,9,9,10,10,f,flexible,2.86,98,1,good
228395,8.4,within a few hours,75%,f,1,t,3,1,1,1,Real Bed,t,2,t,17,45,2.93,10,10,10,10,10,10,f,strict,0.92,98,1,good
171239,8.6,within an hour,100%,t,3,t,2,1,1,1,Real Bed,t,1,t,40,251,2.81,10,10,10,10,10,10,f,moderate,3.57,98,1,good
5772300,4.9,within a few hours,100%,f,2,t,2,1,0,1,Real Bed,t,1,f,31,27,2.85,10,10,10,10,10,10,f,moderate,1.09,98,1,good
7579716,5.1,within a few hours,80%,f,1,t,2,1,0,1,Real Bed,t,1,f,4,18,2.81,10,10,10,10,10,10,f,flexible,0.85,98,1,good
3766933,5.9,within a day,60%,f,1,t,3,1,1,3,Real Bed,f,3,t,60,9,3.14,10,9,10,10,10,10,f,flexible,0.63,98,1,good
16378103,3.2,within an hour,100%,t,1,f,6,2,2,6,Real Bed,t,1,f,3,24,2.82,10,10,10,10,10,10,t,strict,6.61,98,1,good
4353236,6.3,within an hour,100%,t,5,f,2,1,0,1,Real Bed,t,1,f,29,74,2.87,10,10,10,10,10,10,f,moderate,2.42,98,1,good
7901557,6.6,within a few hours,100%,f,21,t,4,1,1,1,Real Bed,t,2,t,59,10,3.44,10,9,10,10,9,10,f,moderate,0.51,98,1,good
7494057,6.6,within a day,100%,f,2,t,2,1,1,1,Real Bed,t,1,f,17,9,3.08,10,10,10,10,10,10,f,moderate,0.43,98,1,good
12367703,4.8,within an hour,100%,t,20,t,1,2,1,1,Real Bed,t,1,f,49,43,2.85,10,10,10,10,10,10,t,strict,3.76,98,1,good
12891787,4.6,within an hour,100%,t,1,t,3,1,1,2,Real Bed,t,1,t,44,26,2.82,9,10,10,10,10,10,f,strict,2.41,98,1,good
17861527,8.8,within an hour,100%,t,6,t,2,1,1,1,Real Bed,f,1,f,50,18,2.81,10,10,10,10,10,10,t,strict,13.85,98,1,good
1327886,6.6,within an hour,100%,f,4,t,4,1,1,2,Real Bed,t,2,t,32,13,2.89,9,10,10,10,10,10,f,strict,0.32,98,1,good
17513800,3.0,within an hour,100%,t,2,f,2,1,0,1,Real Bed,t,1,f,14,9,2.81,10,10,10,10,10,10,t,strict,5.09,98,1,good
8051845,4.6,within a few hours,100%,f,5,t,6,2,2,2,Real Bed,t,4,t,52,9,3.02,10,10,10,10,10,10,f,strict,0.6,98,1,good
16418296,4.6,within an hour,100%,f,17,t,4,1,1,2,Real Bed,t,1,f,26,19,2.81,10,10,10,10,9,10,t,flexible,4.29,98,1,good
791016,7.3,within a few hours,100%,t,1,f,4,1,1,2,Real Bed,t,2,t,14,39,2.84,10,10,10,10,10,10,f,strict,1.18,98,1,good
5838026,4.9,N/A,N/A,f,1,t,1,1,1,1,Couch,t,1,f,59,33,3.13,10,10,10,10,10,10,f,moderate,1.32,98,1,good
16110990,3.2,within a few hours,100%,t,1,f,2,1,1,1,Real Bed,t,2,t,3,9,2.87,10,10,10,10,10,10,f,strict,1.88,98,1,good
17513051,4.0,within an hour,100%,f,12,t,1,1,1,1,Real Bed,t,1,t,52,17,2.81,10,10,10,10,10,10,t,strict,8.5,98,1,good
11680340,7.1,within a few hours,100%,f,1,t,3,1,1,2,Real Bed,t,2,t,44,14,2.88,10,10,10,10,10,10,f,strict,1.01,98,1,good
14301885,3.6,within an hour,100%,t,2,t,3,1,1,1,Real Bed,t,1,t,44,52,2.84,10,10,10,10,9,10,t,strict,5.89,98,1,good
8227126,4.7,within an hour,100%,f,14,t,8,1,1,6,Real Bed,t,5,t,42,140,2.86,10,10,10,10,10,10,t,strict,7.12,98,1,good
6645894,4.7,within an hour,100%,t,1,f,6,1,1,3,Real Bed,t,2,t,0,46,2.92,10,10,10,10,10,10,f,moderate,2.25,98,1,good
4861557,5.4,within a few hours,100%,f,4,t,2,1,0,1,Real Bed,t,1,f,28,17,2.90,10,10,10,10,10,9,t,moderate,0.68,98,1,good
16986489,6.0,within an hour,98%,f,7,t,2,1,0,1,Real Bed,t,1,f,37,9,2.85,10,10,10,10,10,10,f,moderate,3.6,98,1,good
446566,8.1,a few days or more,44%,f,2,t,3,2,1,2,Real Bed,t,2,t,15,21,3.72,10,9,10,10,10,10,f,strict,0.38,98,1,good
12593830,3.9,within an hour,100%,f,7,f,3,3,1,2,Real Bed,t,1,t,60,8,2.87,10,10,10,10,10,10,f,strict,0.72,98,1,good
16323618,3.7,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,28,9,2.81,10,10,10,10,10,10,f,moderate,3.42,98,1,good
5253115,5.5,within a few hours,90%,t,1,t,4,1,1,2,Real Bed,t,1,f,29,64,2.84,10,10,10,10,10,10,f,flexible,2.37,98,1,good
14032944,4.2,within an hour,99%,f,6,f,5,2,2,5,Real Bed,t,4,t,11,55,2.82,10,10,10,10,10,10,t,strict,6.2,98,1,good
7406984,4.6,within an hour,100%,f,1,t,3,1,2,2,Real Bed,t,1,f,33,10,2.93,10,10,10,10,10,10,f,moderate,0.53,98,1,good
11607331,4.0,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,30,38,2.85,10,10,10,10,10,10,f,strict,2.7,98,1,good
16002782,3.3,within an hour,100%,t,2,t,5,2,1,2,Real Bed,t,2,t,35,13,2.80,10,9,10,10,10,10,f,moderate,2.36,98,1,good
15904469,4.6,within an hour,100%,f,1,t,3,1,2,2,Real Bed,t,3,t,34,9,2.82,10,10,10,10,10,10,f,flexible,1.75,98,1,good
15603815,3.8,within an hour,100%,f,1,f,3,1,0,2,Real Bed,t,2,t,11,35,2.84,10,9,10,10,10,10,f,moderate,5.47,98,1,good
10818256,4.5,within an hour,100%,t,24,t,8,3,3,5,Real Bed,t,5,t,38,73,2.83,10,10,10,10,10,10,t,strict,4.85,98,1,good
12848673,4.8,within an hour,100%,t,3,t,2,1,1,1,Real Bed,t,2,t,48,10,2.96,10,10,10,10,9,9,f,strict,1.09,98,1,good
1182372,6.8,within an hour,100%,t,1,f,1,1,1,1,Airbed,f,1,t,47,11,2.87,9,9,10,10,10,9,f,flexible,0.23,98,1,good
2635631,6.8,within an hour,95%,f,1,t,2,1,1,1,Real Bed,f,1,f,4,110,2.84,10,10,10,10,10,10,f,moderate,3.07,98,1,good
7735030,4.5,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,2,f,40,111,2.85,10,10,10,10,10,10,t,strict,5.41,98,1,good
7639084,4.6,within a few hours,100%,t,1,t,2,1,1,1,Real Bed,t,2,t,18,81,2.83,10,10,10,10,10,10,f,strict,4,98,1,good
11910408,3.9,within an hour,100%,t,1,t,1,1,0,1,Real Bed,t,1,t,19,29,2.82,10,10,10,10,10,10,f,moderate,2.28,98,1,good
5364045,5.9,within a few hours,100%,f,5,f,1,1,0,1,Real Bed,t,1,t,12,69,2.84,10,10,10,10,10,10,f,flexible,2.64,98,1,good
7758229,4.8,within an hour,100%,f,8,t,2,1,1,1,Real Bed,t,1,f,43,9,2.96,10,10,10,10,10,9,f,moderate,0.44,98,1,good
